Date,Open,High,Low,Close,Adj Close,Volume,Company,Month
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,176.10702514648438,101593300,Apple,April
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,172.25669860839844,73531800,Apple,April
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,168.95501708984375,73711200,Apple,April
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,167.57847595214844,50901200,Apple,April
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,166.62088012695312,43122900,Apple,April
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,164.58599853515625,67772100,Apple,April
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,165.4238739013672,48116400,Apple,April
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,166.48121643066406,49537800,Apple,April
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,168.59591674804688,48251800,Apple,April
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,169.46372985839844,50558300,Apple,April
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,168.87521362304688,44838400,Apple,April
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,173.06466674804688,68169400,Apple,April
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,169.9026336669922,65934800,Apple,April
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,168.87521362304688,50383100,Apple,May
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,172.59584045410156,94214900,Apple,May
2024-05-03,186.6499938964844,187.0,182.66000366210935,183.3800048828125,182.9198760986328,163224100,Apple,May
2024-05-06,182.3500061035156,184.1999969482422,180.4199981689453,181.7100067138672,181.25408935546875,78569700,Apple,May
2024-05-07,183.4499969482422,184.8999938964844,181.32000732421875,182.3999938964844,181.94232177734372,77305800,Apple,May
2024-05-08,182.8500061035156,183.07000732421875,181.4499969482422,182.7400054931641,182.281494140625,45057100,Apple,May
2024-05-09,182.55999755859372,184.66000366210935,182.1100006103516,184.57000732421875,184.10690307617188,48983000,Apple,May
2024-05-10,184.8999938964844,185.08999633789065,182.1300048828125,183.0500030517578,182.8383636474609,50759500,Apple,May
2024-05-13,185.44000244140625,187.1000061035156,184.6199951171875,186.27999877929688,186.06463623046875,72044800,Apple,May
2024-05-14,187.50999450683597,188.3000030517578,186.2899932861328,187.42999267578125,187.2133026123047,52393600,Apple,May
2024-05-15,187.91000366210935,190.6499938964844,187.3699951171875,189.72000122070312,189.5006561279297,70400000,Apple,May
2024-05-16,190.47000122070312,191.1000061035156,189.66000366210935,189.83999633789065,189.6205139160156,52845200,Apple,May
2024-05-17,189.50999450683597,190.80999755859372,189.17999267578125,189.8699951171875,189.6504821777344,41282900,Apple,May
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683597,191.0399932861328,190.81912231445312,44361300,Apple,May
2024-05-21,191.08999633789065,192.72999572753903,190.9199981689453,192.3500061035156,192.12762451171875,42309400,Apple,May
2024-05-22,192.2700042724609,192.82000732421875,190.2700042724609,190.8999938964844,190.6792907714844,34648500,Apple,May
2024-05-23,190.97999572753903,191.0,186.6300048828125,186.8800048828125,186.6639404296875,51005900,Apple,May
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753903,189.7603454589844,36294600,Apple,May
2024-05-28,191.50999450683597,193.0,189.1000061035156,189.9900054931641,189.77035522460935,52280100,Apple,May
2024-05-29,189.6100006103516,192.25,189.50999450683597,190.2899932861328,190.0699920654297,53068000,Apple,May
2024-05-30,190.75999450683597,192.17999267578125,190.6300048828125,191.2899932861328,191.0688323974609,49947900,Apple,May
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210935,192.25,192.02772521972656,75158300,Apple,May
2024-06-03,192.8999938964844,194.9900054931641,192.5200042724609,194.02999877929688,193.8056640625,50080500,Apple,June
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.3500061035156,194.12530517578125,47471400,Apple,June
2024-06-05,195.3999938964844,196.8999938964844,194.8699951171875,195.8699951171875,195.6435394287109,54156800,Apple,June
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753903,194.2551422119141,41181800,Apple,June
2024-06-07,194.6499938964844,196.94000244140625,194.13999938964844,196.88999938964844,196.6623687744141,53103900,Apple,June
2024-06-10,196.8999938964844,197.3000030517578,192.1499938964844,193.1199951171875,192.89671325683597,97262100,Apple,June
2024-06-11,193.6499938964844,207.16000366210935,193.6300048828125,207.1499938964844,206.91049194335935,172373300,Apple,June
2024-06-12,207.3699951171875,220.1999969482422,206.8999938964844,213.07000732421875,212.82366943359372,198134300,Apple,June
2024-06-13,214.7400054931641,216.75,211.6000061035156,214.2400054931641,213.9923095703125,97862700,Apple,June
2024-06-14,213.8500061035156,215.1699981689453,211.3000030517578,212.4900054931641,212.2443389892578,70122700,Apple,June
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,216.41949462890625,93728300,Apple,June
2024-06-18,217.58999633789065,218.6300048828125,213.0,214.2899932861328,214.042236328125,79943300,Apple,June
2024-06-20,213.92999267578125,214.2400054931641,208.8500061035156,209.67999267578125,209.4375762939453,86172500,Apple,June
2024-06-21,210.38999938964844,211.88999938964844,207.1100006103516,207.4900054931641,207.2501220703125,246421400,Apple,June
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789065,208.13999938964844,207.89935302734372,80727000,Apple,June
2024-06-25,209.1499938964844,211.3800048828125,208.6100006103516,209.07000732421875,208.8282928466797,56713900,Apple,June
2024-06-26,211.5,214.8600006103516,210.63999938964844,213.25,213.00344848632807,66213200,Apple,June
2024-06-27,214.69000244140625,215.7400054931641,212.3500061035156,214.1000061035156,213.85247802734372,49772700,Apple,June
2024-06-28,215.7700042724609,216.07000732421875,210.3000030517578,210.6199951171875,210.37648010253903,82542700,Apple,June
2024-07-01,212.08999633789065,217.50999450683597,211.9199981689453,216.75,216.49940490722656,60402900,Apple,July
2024-07-02,216.1499938964844,220.3800048828125,215.1000061035156,220.2700042724609,220.0153350830078,58046200,Apple,July
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,221.2938537597656,37369800,Apple,July
2024-07-05,221.6499938964844,226.4499969482422,221.6499938964844,226.33999633789065,226.07830810546875,60412400,Apple,July
2024-07-08,227.08999633789065,227.8500061035156,223.25,227.82000732421875,227.55661010742188,59085900,Apple,July
2024-07-09,227.92999267578125,229.3999938964844,226.3699951171875,228.67999267578125,228.4156036376953,48076100,Apple,July
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753903,232.71063232421875,62627700,Apple,July
2024-07-11,231.38999938964844,232.38999938964844,225.7700042724609,227.57000732421875,227.3069000244141,64710600,Apple,July
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,230.27345275878903,53046500,Apple,July
2024-07-15,236.47999572753903,237.22999572753903,233.08999633789065,234.3999938964844,234.1289978027344,62631300,Apple,July
2024-07-16,235.0,236.2700042724609,232.3300018310547,234.82000732421875,234.54852294921875,43234300,Apple,July
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,228.61538696289065,57345900,Apple,July
2024-07-18,230.27999877929688,230.44000244140625,222.2700042724609,224.17999267578125,223.9208068847656,66034600,Apple,July
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859372,224.0506591796875,49151500,Apple,July
2024-07-22,227.00999450683597,227.77999877929688,223.08999633789065,223.9600067138672,223.7010803222656,48201800,Apple,July
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683597,224.74984741210935,39960300,Apple,July
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,218.28732299804688,61777600,Apple,July
2024-07-25,218.92999267578125,220.8500061035156,214.6199951171875,217.4900054931641,217.23855590820312,51391200,Apple,July
2024-07-26,218.6999969482422,219.4900054931641,216.00999450683597,217.9600067138672,217.7080078125,41601300,Apple,July
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.2400054931641,217.98768615722656,36311800,Apple,July
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,218.5470428466797,41643800,Apple,July
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,221.8232421875,50036300,Apple,July
2024-08-01,224.3699951171875,224.47999572753903,217.0200042724609,218.3600006103516,218.1075439453125,62501000,Apple,August
2024-08-02,219.1499938964844,225.6000061035156,217.7100067138672,219.8600006103516,219.60580444335935,105568600,Apple,August
2024-08-05,199.08999633789065,213.5,196.0,209.2700042724609,209.02806091308597,119548600,Apple,August
2024-08-06,205.3000030517578,209.9900054931641,201.07000732421875,207.22999572753903,206.9904022216797,69660500,Apple,August
2024-08-07,206.8999938964844,213.63999938964844,206.38999938964844,209.82000732421875,209.57742309570312,63516400,Apple,August
2024-08-08,213.1100006103516,214.1999969482422,208.8300018310547,213.30999755859372,213.0633850097656,47161100,Apple,August
2024-08-09,212.1000061035156,216.77999877929688,211.97000122070312,216.2400054931641,215.9900054931641,42201600,Apple,August
2024-08-12,216.07000732421875,219.50999450683597,215.6000061035156,217.52999877929688,217.52999877929688,38028100,Apple,August
2024-08-13,219.00999450683597,221.88999938964844,219.00999450683597,221.2700042724609,221.2700042724609,44155300,Apple,August
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,221.72000122070312,41960600,Apple,August
2024-08-15,224.6000061035156,225.3500061035156,222.75999450683597,224.72000122070312,224.72000122070312,46414000,Apple,August
2024-08-16,223.9199981689453,226.8300018310547,223.6499938964844,226.0500030517578,226.0500030517578,44340200,Apple,August
2024-08-19,225.72000122070312,225.9900054931641,223.0399932861328,225.88999938964844,225.88999938964844,40687800,Apple,August
2024-08-20,225.7700042724609,227.1699981689453,225.4499969482422,226.50999450683597,226.50999450683597,30299000,Apple,August
2024-08-21,226.5200042724609,227.97999572753903,225.0500030517578,226.3999938964844,226.3999938964844,34765500,Apple,August
2024-08-22,227.7899932861328,228.33999633789065,223.8999938964844,224.52999877929688,224.52999877929688,43695300,Apple,August
2024-08-23,225.66000366210935,228.22000122070312,224.3300018310547,226.83999633789065,226.83999633789065,38677300,Apple,August
2024-08-26,226.75999450683597,227.27999877929688,223.88999938964844,227.17999267578125,227.17999267578125,30602200,Apple,August
2024-08-27,226.0,228.8500061035156,224.88999938964844,228.02999877929688,228.02999877929688,35934600,Apple,August
2024-08-28,227.9199981689453,229.8600006103516,225.67999267578125,226.4900054931641,226.4900054931641,38052200,Apple,August
2024-08-29,230.1000061035156,232.9199981689453,228.8800048828125,229.7899932861328,229.7899932861328,51906300,Apple,August
2024-08-30,230.19000244140625,230.3999938964844,227.47999572753903,229.0,229.0,52990800,Apple,August
2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,368.8540954589844,25258600,Microsoft,January
2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,368.5855712890625,23083500,Microsoft,January
2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.9400024414063,365.9400024414063,20901500,Microsoft,January
2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,365.75103759765625,20987000,Microsoft,January
2024-01-08,369.2999877929688,375.2000122070313,369.010009765625,374.6900024414063,372.6533508300781,23134000,Microsoft,January
2024-01-09,372.010009765625,375.989990234375,371.1900024414063,375.7900085449219,373.7473754882813,20830000,Microsoft,January
2024-01-10,376.3699951171875,384.1700134277344,376.3200073242188,382.7699890136719,380.68939208984375,25514200,Microsoft,January
2024-01-11,386.0,390.6799926757813,380.3800048828125,384.6300048828125,382.539306640625,27850800,Microsoft,January
2024-01-12,385.489990234375,388.6799926757813,384.6499938964844,388.4700012207031,386.3584289550781,21645700,Microsoft,January
2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,388.1486511230469,27202300,Microsoft,January
2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,387.3529968261719,22234100,Microsoft,January
2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,391.7290649414063,23392100,Microsoft,January
2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,396.5030212402344,29272000,Microsoft,January
2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,394.354736328125,27016900,Microsoft,January
2024-01-23,395.75,399.3800048828125,393.9299926757813,398.8999938964844,396.7317199707031,20525900,Microsoft,January
2024-01-24,401.5400085449219,405.6300048828125,400.4500122070313,402.55999755859375,400.371826171875,24867000,Microsoft,January
2024-01-25,404.3200073242188,407.010009765625,402.5299987792969,404.8699951171875,402.6692810058594,21021200,Microsoft,January
2024-01-26,404.3699951171875,406.1700134277344,402.4299926757813,403.9299926757813,401.7344055175781,17803300,Microsoft,January
2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,407.492919921875,24510200,Microsoft,January
2024-01-30,412.260009765625,413.0499877929688,406.4500122070313,408.5899963378906,406.36907958984375,33477600,Microsoft,January
2024-01-31,406.9599914550781,415.3200073242188,397.2099914550781,397.5799865722656,395.4189147949219,47871100,Microsoft,January
2024-02-01,401.8299865722656,408.0,401.7999877929688,403.7799987792969,401.5852355957031,30657700,Microsoft,February
2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,408.9847717285156,28245000,Microsoft,February
2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,403.445068359375,25352300,Microsoft,February
2024-02-06,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,403.285888671875,18382600,Microsoft,February
2024-02-07,407.4400024414063,414.2999877929688,407.3999938964844,414.0499877929688,411.7993774414063,22340500,Microsoft,February
2024-02-08,414.0499877929688,415.55999755859375,412.5299987792969,414.1099853515625,411.8590393066406,21225300,Microsoft,February
2024-02-09,415.25,420.8200073242188,415.0899963378906,420.5499877929688,418.2640380859375,22032800,Microsoft,February
2024-02-12,420.55999755859375,420.739990234375,414.75,415.260009765625,413.0028381347656,21202900,Microsoft,February
2024-02-13,404.9400024414063,410.0700073242188,403.3900146484375,406.3200073242188,404.1114196777344,27824900,Microsoft,February
2024-02-14,408.0700073242188,409.8399963378906,404.5700073242188,409.489990234375,408.0172729492188,20401200,Microsoft,February
2024-02-15,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,405.0978393554688,21825500,Microsoft,February
2024-02-16,407.9599914550781,408.2900085449219,403.4400024414063,404.05999755859375,402.6068420410156,22281100,Microsoft,February
2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,401.3414001464844,24307900,Microsoft,February
2024-02-21,400.1700134277344,402.2900085449219,397.2200012207031,402.1799926757813,400.7335815429688,18631100,Microsoft,February
2024-02-22,410.1900024414063,412.8299865722656,408.5700073242188,411.6499938964844,410.1695251464844,27009900,Microsoft,February
2024-02-23,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,408.8642272949219,16295900,Microsoft,February
2024-02-26,411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,406.0743103027344,16193500,Microsoft,February
2024-02-27,407.989990234375,408.3200073242188,403.8500061035156,407.4800109863281,406.0145568847656,14835800,Microsoft,February
2024-02-28,408.1799926757813,409.2999877929688,405.3200073242188,407.7200012207031,406.2536926269531,13183100,Microsoft,February
2024-02-29,408.6400146484375,414.2000122070313,405.9200134277344,413.6400146484375,412.15240478515625,31947300,Microsoft,February
2024-03-01,411.2699890136719,415.8699951171875,410.8800048828125,415.5,414.0056762695313,17800300,Microsoft,March
2024-03-04,413.4400024414063,417.3500061035156,412.3200073242188,414.9200134277344,413.42779541015625,17596000,Microsoft,March
2024-03-05,413.9599914550781,414.25,400.6400146484375,402.6499938964844,401.201904296875,26919200,Microsoft,March
2024-03-06,402.9700012207031,405.1600036621094,398.3900146484375,402.0899963378906,400.6439208984375,22344100,Microsoft,March
2024-03-07,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,407.6685791015625,18718500,Microsoft,March
2024-03-08,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,404.7590637207031,17971700,Microsoft,March
2024-03-11,403.760009765625,405.6799926757813,401.260009765625,404.5199890136719,403.0651550292969,16120800,Microsoft,March
2024-03-12,407.6199951171875,415.5700073242188,406.7900085449219,415.2799987792969,413.7864685058594,22457000,Microsoft,March
2024-03-13,418.1000061035156,418.1799926757813,411.4500122070313,415.1000061035156,413.6071472167969,17115900,Microsoft,March
2024-03-14,420.239990234375,427.8200073242188,417.989990234375,425.2200012207031,423.6907348632813,34157300,Microsoft,March
2024-03-15,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,414.9223937988281,45049800,Microsoft,March
2024-03-18,414.25,420.7300109863281,413.7799987792969,417.3200073242188,415.8191528320313,20106000,Microsoft,March
2024-03-19,417.8299865722656,421.6700134277344,415.5499877929688,421.4100036621094,419.8944396972656,19837900,Microsoft,March
2024-03-20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,423.7007141113281,17860100,Microsoft,March
2024-03-21,429.8299865722656,430.8200073242188,427.1600036621094,429.3699951171875,427.8258056640625,21296200,Microsoft,March
2024-03-22,429.7000122070313,429.8599853515625,426.0700073242188,428.739990234375,427.1980895996094,17636500,Microsoft,March
2024-03-25,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,421.3392028808594,18060500,Microsoft,March
2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,420.1335754394531,16725600,Microsoft,March
2024-03-27,424.4400024414063,424.4500122070313,419.010009765625,421.4299926757813,419.9143676757813,16705000,Microsoft,March
2024-03-28,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,419.2069091796875,21871200,Microsoft,March
2024-04-01,423.9500122070313,427.8900146484375,422.2200012207031,424.5700073242188,423.0430603027344,16316000,Microsoft,April
2024-04-02,420.1099853515625,422.3800048828125,417.8399963378906,421.4400024414063,419.9243469238281,17912000,Microsoft,April
2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.4500122070313,418.9378967285156,16502300,Microsoft,April
2024-04-04,424.989990234375,428.6700134277344,417.5700073242188,417.8800048828125,416.3771362304688,19370900,Microsoft,April
2024-04-05,420.010009765625,426.510009765625,418.3200073242188,425.5199890136719,423.9896240234375,16544300,Microsoft,April
2024-04-08,425.1700134277344,427.2799987792969,423.2999877929688,424.5899963378906,423.06298828125,14272400,Microsoft,April
2024-04-09,426.4400024414063,427.739990234375,421.6199951171875,426.2799987792969,424.7469482421875,12512300,Microsoft,April
2024-04-10,422.1900024414063,424.0299987792969,419.7000122070313,423.260009765625,421.73779296875,16216600,Microsoft,April
2024-04-11,425.8200073242188,429.3699951171875,422.3599853515625,427.9299926757813,426.3909606933594,17966400,Microsoft,April
2024-04-12,424.0499877929688,425.1799926757813,419.7699890136719,421.8999938964844,420.3826904296875,19232100,Microsoft,April
2024-04-15,426.6000061035156,426.8200073242188,413.4299926757813,413.6400146484375,412.15240478515625,20273500,Microsoft,April
2024-04-16,414.5700073242188,418.3999938964844,413.7300109863281,414.5799865722656,413.0889892578125,16765600,Microsoft,April
2024-04-17,417.25,418.8800048828125,410.3299865722656,411.8399963378906,410.3588562011719,15855500,Microsoft,April
2024-04-18,410.6300048828125,411.8900146484375,403.9500122070313,404.2699890136719,402.8160705566406,21029900,Microsoft,April
2024-04-19,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,397.6846008300781,30276500,Microsoft,April
2024-04-22,400.0799865722656,402.8500061035156,395.75,400.9599914550781,399.5179748535156,20286900,Microsoft,April
2024-04-23,404.239990234375,408.2000122070313,403.05999755859375,407.5700073242188,406.1042175292969,15734500,Microsoft,April
